"class name"," frequency"
"org.mockito.ArgumentCaptor<java.util.Map<org.apache.hadoop.yarn.api.records.ApplicationAccessType","java.lang.String>>","1",""
"org.jdom2.Element","2",""
"org.apache.hadoop.fs.Path","5",""
"org.apache.hadoop.conf.Configuration","6",""
"org.apache.hadoop.fs.FSDataOutputStream","1",""
"org.apache.hadoop.fs.FileSystem","5",""
"org.apache.hadoop.yarn.api.records.ApplicationReport","8",""
"org.apache.hadoop.yarn.api.records.ApplicationId","5",""
"java.net.HttpURLConnection","2",""
"org.apache.curator.framework.recipes.locks.InterProcessReadWriteLock","1",""
"org.apache.curator.framework.recipes.locks.InterProcessMutex","1",""
"java.util.concurrent.ThreadPoolExecutor","1",""
"java.util.concurrent.ScheduledThreadPoolExecutor","1",""
"org.apache.hadoop.fs.FileStatus","1",""
"javax.servlet.ServletRequest","3",""
"javax.servlet.ServletResponse","2",""
"java.lang.Process","1",""
"java.util.concurrent.Callable","7",""
"org.eclipse.jetty.server.Server","2",""
"org.eclipse.jetty.server.ServerConnector","2",""
"org.eclipse.jetty.rewrite.handler.RewriteHandler","1",""
"org.eclipse.jetty.webapp.WebAppContext","2",""
"org.eclipse.jetty.security.ConstraintSecurityHandler","1",""
"java.io.File","1",""
"org.eclipse.jetty.util.ssl.SslContextFactory.Server","1",""
"org.apache.hadoop.io.SequenceFile.Writer","1",""
"org.apache.hadoop.yarn.client.api.async.AMRMClientAsync<?>","1",""
"org.apache.hadoop.yarn.client.api.YarnClient","1",""
"org.apache.hadoop.hdfs.protocol.SystemErasureCodingPolicies.ReplicationPolicy","1",""
"java.sql.DatabaseMetaData","4",""
"org.apache.commons.cli.CommandLine","1",""
"org.apache.openjpa.jdbc.conf.JDBCConfiguration","7",""
"java.sql.PreparedStatement","1",""
"java.sql.CallableStatement","1",""
"org.apache.openjpa.lib.conf.Configuration","1",""
"org.apache.openmeetings.db.dao.user.UserDao","3",""
"org.apache.openmeetings.db.dao.room.RoomDao","2",""
"org.apache.openmeetings.db.dao.record.RecordingDao","2",""
"org.apache.openmeetings.db.manager.IClientManager","3",""
"org.apache.openmeetings.IApplication","3",""
"org.kurento.client.internal.client.RomManager","1",""
"org.kurento.client.ServerManager","1",""
"org.apache.openmeetings.core.remote.StreamProcessorActions","2",""
"org.kurento.client.KurentoClient","1",""
"org.apache.openmeetings.core.remote.StreamProcessor","2",""
"org.apache.openmeetings.core.remote.TestStreamProcessor","2",""
"org.apache.openmeetings.core.remote.KurentoHandler","2",""
"org.kurento.client.WebRtcEndpoint","1",""
"org.kurento.client.RecorderEndpoint","1",""
"org.kurento.client.PlayerEndpoint","1",""
"org.apache.wicket.injection.Injector","1",""
"org.kurento.client.MediaPipeline","2",""
"org.apache.openmeetings.core.mail.MailHandler","1",""
"org.apache.openmeetings.service.scheduler.ReminderJob","1",""
"org.apache.openmeetings.db.dao.user.GroupDao","1",""
"org.apache.openmeetings.service.mail.EmailManager","1",""
"org.apache.openmeetings.web.app.UserManager","1",""
"opennlp.tools.namefind.TokenNameFinder","1",""
"java.util.function.Supplier","1",""
"org.apache.hadoop.fs.Path","1",""
"org.apache.hadoop.fs.FileSystem","1",""
"org.apache.hadoop.fs.FSDataInputStream","1",""
"org.apache.hadoop.mapred.Reporter","1",""
"org.apache.parquet.io.api.Binary","1",""
"org.apache.parquet.column.page.DictionaryPageReadStore","2",""
"org.apache.parquet.hadoop.ParquetFileWriter","1",""
"org.apache.parquet.hadoop.metadata.ParquetMetadata","2",""
"org.apache.parquet.io.api.RecordConsumer","30",""
"org.apache.fontbox.ttf.TrueTypeFont","1",""
"org.apache.fontbox.ttf.OS2WindowsMetricsTable","1",""
"org.apache.camel.Exchange","1",""
"org.apache.camel.Component","1",""
"org.apache.camel.Processor","1",""
"java.util.function.Consumer","1",""
"java.util.concurrent.Callable","1",""
"java.util.concurrent.CompletableFuture","1",""
"io.netty.channel.ChannelPipeline","1",""
"io.netty.channel.ChannelHandlerContext","1",""
"io.netty.channel.Channel","1",""
"T","4",""
"javax.servlet.http.HttpServletResponse","57",""
"javax.servlet.http.HttpServletRequest","73",""
"java.io.PrintWriter","2",""
"java.io.InputStream","1",""
"org.apache.http.HttpEntity","1",""
"com.google.inject.Provider","5",""
"java.util.List","5",""
"java.util.concurrent.ExecutorService","2",""
"java.util.concurrent.Future","1",""
"com.google.javascript.jscomp.Result","1",""
"com.google.javascript.jscomp.Compiler","1",""
"com.google.javascript.jscomp.CompilerOptions","1",""
"java.util.concurrent.Executor","1",""
"javax.naming.ldap.LdapContext","7",""
"com.google.inject.spi.TypeEncounter","3",""
"com.google.inject.Injector","4",""
"java.lang.SecurityManager","1",""
"com.google.inject.matcher.Matcher<java.lang.Class>","1",""
"org.aopalliance.intercept.MethodInvocation","7",""
"javax.servlet.ServletContext","16",""
"javax.servlet.FilterChain","18",""
"javax.servlet.Filter","5",""
"javax.servlet.ServletRequest","3",""
"javax.servlet.ServletResponse","6",""
"javax.servlet.FilterConfig","2",""
"javax.servlet.http.HttpSession","1",""
"java.security.PublicKey","7",""
"java.security.PrivateKey","4",""
"org.apache.sshd.common.compression.CompressionFactory","2",""
"java.nio.file.spi.FileSystemProvider","1",""
"org.apache.sshd.common.future.SshFutureListener","1",""
"org.apache.sshd.common.keyprovider.KeyIdentityProvider","1",""
"org.apache.sshd.common.mac.MacFactory","2",""
"org.apache.sshd.common.signature.SignatureFactory","2",""
"org.apache.sshd.client.session.ClientSession","9",""
"org.apache.sshd.client.auth.keyboard.UserInteraction","2",""
"org.apache.sshd.common.FactoryManager","4",""
"","2",""
"org.apache.sshd.client.ClientFactoryManager","3",""
"org.apache.sshd.common.io.IoSession","1",""
"org.apache.sshd.common.session.Session","6",""
"org.apache.sshd.common.channel.Channel","1",""
"org.apache.sshd.common.channel.ChannelPipedSink","1",""
"org.apache.sshd.common.channel.AbstractChannel","1",""
"org.apache.sshd.common.channel.throttle.ChannelStreamWriter","1",""
"org.apache.sshd.common.io.IoWriteFuture","1",""
"org.apache.sshd.common.cipher.CipherFactory","2",""
"org.apache.sshd.common.util.threads.CloseableExecutorService","3",""
"org.apache.sshd.common.kex.DHFactory","2",""
"java.security.interfaces.RSAPublicKey","1",""
"org.apache.sshd.server.session.ServerSession","4",""
"org.apache.sshd.server.channel.ChannelSession","3",""
"org.apache.sshd.common.session.SessionContext","2",""
"org.apache.sshd.server.command.CommandFactory","1",""
"org.apache.sshd.sftp.client.SftpClient","3",""
"org.apache.sshd.sftp.client.RawSftpClient","1",""
"com.orbitz.consul.Consul","3",""
"com.orbitz.consul.AgentClient","1",""
"com.orbitz.consul.model.ConsulResponse","1",""
"com.orbitz.consul.HealthClient","1",""
"com.orbitz.consul.model.health.ServiceHealth","3",""
"com.orbitz.consul.model.health.Service","3",""
"com.orbitz.consul.Consul.Builder","2",""
"com.alibaba.nacos.api.naming.NamingService","1",""
"org.apache.curator.x.discovery.ServiceDiscovery","1",""
"org.apache.curator.x.discovery.ServiceCacheBuilder","1",""
"org.apache.curator.x.discovery.ServiceCache","1",""
"com.orbitz.consul.cache.KVCache","5",""
"com.alibaba.nacos.api.config.ConfigService","1",""
"org.apache.curator.framework.recipes.cache.PathChildrenCache","1",""
"javax.servlet.http.HttpServletRequest","139",""
"io.netty.channel.ChannelHandlerContext","8",""
"io.netty.buffer.ByteBufAllocator","1",""
"io.netty.channel.Channel","6",""
"org.apache.commons.crypto.stream.CryptoInputStream","1",""
"io.netty.channel.FileRegion","1",""
"java.util.Iterator","2",""
"java.io.File","12",""
"javax.security.auth.login.Configuration","3",""
"javax.security.auth.login.AppConfigurationEntry","4",""
"java.util.Map","6",""
"org.mockito.ArgumentCaptor<java.lang.Long>","2",""
"org.mockito.ArgumentCaptor<java.util.Deque<java.lang.Long>>","1",""
"org.mockito.ArgumentCaptor<java.util.Optional<?>>","1",""
"java.util.function.Supplier<java.util.Map<java.lang.String","java.util.Optional<?>>>","1",""
"org.elasticsearch.action.get.GetRequest","1",""
"org.elasticsearch.client.RestClient","1",""
"org.elasticsearch.client.Response","1",""
"org.apache.http.RequestLine","1",""
"org.apache.http.StatusLine","1",""
"org.apache.hive.hcatalog.streaming.StreamingConnection","1",""
"org.apache.hive.hcatalog.streaming.TransactionBatch","1",""
"org.apache.hive.hcatalog.streaming.RecordWriter","1",""
"org.mockito.ArgumentCaptor<java.util.Map<org.apache.kafka.common.TopicPartition","org.apache.kafka.clients.consumer.OffsetAndMetadata>>","6",""
"org.apache.kafka.clients.consumer.KafkaConsumer","11",""
"org.apache.kafka.clients.consumer.OffsetAndMetadata","1",""
"org.apache.kafka.clients.consumer.ConsumerRebalanceListener","1",""
"org.mockito.ArgumentCaptor<java.util.List<java.lang.Object>>","1",""
"org.apache.rocketmq.client.producer.DefaultMQProducer","1",""
"org.apache.rocketmq.client.consumer.DefaultMQPushConsumer","1",""
"java.util.concurrent.CompletableFuture","6",""
"javax.servlet.ServletContext","53",""
"com.opensymphony.xwork2.inject.Container","7",""
"com.opensymphony.xwork2.config.Configuration","1",""
"com.opensymphony.xwork2.config.RuntimeConfiguration","1",""
"java.util.Iterator<java.lang.String>","1",""
"java.util.Set<java.lang.String>","1",""
"java.util.Map<java.lang.String","com.opensymphony.xwork2.config.entities.ResultTypeConfig>","1",""
"com.opensymphony.xwork2.config.entities.PackageConfig","1",""
"java.lang.Object","51",""
"com.opensymphony.xwork2.ActionInvocation","49",""
"com.opensymphony.xwork2.ActionProxy","19",""
"com.opensymphony.xwork2.interceptor.ValidationInterceptorPrefixMethodInvocationTest.ValidateAction","1",""
"com.opensymphony.xwork2.Action","1",""
"com.opensymphony.xwork2.interceptor.ValidationErrorAwareTest.ValidateErrorAction","1",""
"javax.servlet.http.HttpServletResponse","105",""
"javax.servlet.FilterConfig","8",""
"javax.servlet.http.HttpSession","17",""
"com.opensymphony.xwork2.util.ValueStack","9",""
"freemarker.cache.TemplateLoader","2",""
"javax.servlet.ServletConfig","1",""
"java.sql.Connection","1",""
"javax.servlet.jsp.PageContext","5",""
"org.osgi.framework.BundleContext","4",""
"org.osgi.framework.ServiceReference","2",""
"org.jmock.Mock","54",""
"javax.portlet.PortletRequest","2",""
"javax.portlet.PortletResponse","1",""
"javax.portlet.ActionResponse","1",""
"javax.portlet.RenderRequest","3",""
"javax.portlet.RenderResponse","1",""
"javax.servlet.http.HttpServletRequest","17",""
"javax.servlet.http.HttpServletResponse","7",""
"org.apache.cxf.jaxrs.ext.search.SearchCondition","1",""
"org.apache.cxf.jaxrs.ext.search.SearchContext","1",""
"javax.ws.rs.core.UriInfo","1",""
"org.apache.cxf.jaxrs.ext.MessageContext","1",""
"javax.ws.rs.core.Request","1",""
"com.fasterxml.jackson.core.JsonParser","3",""
"com.fasterxml.jackson.databind.DeserializationContext","3",""
"com.fasterxml.jackson.databind.JsonNode","4",""
"com.fasterxml.jackson.databind.node.ObjectNode","2",""
"org.apache.commons.jexl3.JexlContext","1",""
"org.identityconnectors.framework.common.objects.SyncDelta","2",""
"java.util.Map<java.lang.String","java.util.Set<java.lang.String>>","1",""
"org.identityconnectors.framework.common.objects.ConnectorObject","1",""
"org.springframework.security.oauth2.core.oidc.OidcIdToken","1",""
"org.springframework.security.oauth2.core.oidc.user.OidcUser","1",""
"org.springframework.security.core.Authentication","1",""
"org.springframework.cache.Cache","1",""
"org.springframework.cache.CacheManager","1",""
"org.apache.tapestry5.services.Environment","2",""
"org.apache.tapestry5.http.Link","1",""
"T","1",""
"org.apache.hadoop.yarn.client.api.YarnClient","2",""
"org.apache.hadoop.yarn.api.records.LocalResource","7",""
"org.apache.hadoop.yarn.api.records.ApplicationReport","2",""
"org.apache.hadoop.fs.FileSystem","3",""
"org.apache.hadoop.yarn.api.records.ApplicationId","6",""
"org.apache.hadoop.conf.Configuration","5",""
"org.apache.hadoop.security.authentication.client.ConnectionConfigurator","1",""
"io.netty.channel.ChannelFuture","2",""
"io.netty.channel.ChannelHandlerContext","1",""
"io.netty.channel.AbstractChannel","1",""
"io.netty.channel.ChannelPipeline","1",""
"org.apache.hadoop.yarn.api.records.ApplicationAttemptId","1",""
"org.mockito.ArgumentCaptor<java.util.Map<java.lang.String","org.apache.hadoop.yarn.api.records.LocalResource>>","1",""
"org.apache.hadoop.yarn.event.EventHandler","28",""
"org.apache.hadoop.yarn.api.records.Container","37",""
"org.apache.hadoop.yarn.api.records.ContainerId","36",""
"org.apache.hadoop.yarn.api.records.NodeId","12",""
"","2",""
"org.apache.hadoop.yarn.util.Clock","4",""
"com.google.common.util.concurrent.ListeningExecutorService","4",""
"com.google.common.util.concurrent.ListenableFuture","5",""
"org.apache.hadoop.security.UserGroupInformation","2",""
"org.apache.hadoop.yarn.api.records.ContainerLaunchContext","4",""
"org.apache.hadoop.yarn.api.records.ContainerStatus","16",""
"java.util.List","3",""
"org.apache.hadoop.yarn.api.protocolrecords.RegisterApplicationMasterResponse","3",""
"org.apache.hadoop.yarn.client.api.async.AMRMClientAsync.CallbackHandler","1",""
"org.apache.hadoop.yarn.api.records.Resource","2",""
"java.util.Map","61",""
"org.apache.hadoop.security.token.Token","4",""
"org.apache.hadoop.yarn.api.records.NodeReport","1",""
"org.mockito.ArgumentCaptor<java.util.Map<java.lang.String","java.lang.Object>>","1",""
"org.apache.hadoop.yarn.webapp.Controller.RequestContext","1",""
"org.apache.hadoop.mapred.InputFormat","5",""
"org.apache.hadoop.mapred.InputSplit","19",""
"org.apache.hadoop.io.compress.CompressionInputStream","4",""
"org.apache.hadoop.io.compress.Decompressor","3",""
"org.slf4j.Logger","8",""
"java.io.OutputStream","2",""
"org.apache.hadoop.io.compress.Compressor","1",""
"java.net.HttpURLConnection","1",""
"java.io.InputStream","2",""
"org.apache.hadoop.yarn.client.api.TimelineClient","3",""
"org.apache.maven.artifact.repository.ArtifactRepository","1",""
"edu.usc.irds.agepredictor.authorage.AgePredicterLocal","1",""
"java.util.Iterator","1",""
"com.drew.metadata.exif.ExifSubIFDDirectory","1",""
"com.drew.metadata.exif.ExifIFD0Directory","2",""
"com.drew.metadata.Directory","1",""
"com.drew.metadata.Tag","3",""
"org.xml.sax.helpers.DefaultHandler","3",""
"java.util.Deque","18",""
"javax.el.ELResolver","2",""
"javax.el.ELContext","5",""
"javax.servlet.ServletContext","11",""
"javax.servlet.jsp.JspFactory","2",""
"javax.servlet.jsp.JspApplicationContext","2",""
"javax.el.ExpressionFactory","2",""
"javax.el.FunctionMapper","1",""
"javax.el.VariableMapper","1",""
"javax.el.ValueExpression","1",""
"javax.servlet.jsp.tagext.JspFragment","1",""
"javax.servlet.jsp.PageContext","1",""
"javax.servlet.jsp.tagext.JspTag","1",""
"javax.servlet.jsp.tagext.TagData","2",""
"org.mvel2.integration.VariableResolverFactory","4",""
"org.mvel2.integration.VariableResolver","5",""
"ognl.PropertyAccessor","38",""
"ognl.OgnlContext","4",""
"javax.servlet.ServletContextEvent","1",""
"javax.servlet.ServletConfig","2",""
"java.util.Enumeration","7",""
"javax.servlet.FilterConfig","1",""
"javax.servlet.FilterChain","1",""
"java.util.Set","1",""
"javax.servlet.RequestDispatcher","2",""
"javax.servlet.Servlet","1",""
"java.io.Writer","2",""
"org.apache.velocity.context.Context","3",""
"org.apache.velocity.context.InternalContextAdapter","3",""
"org.apache.vysper.console.ExtendedXMPPConnection","1",""
"javax.servlet.http.HttpServletRequest","8",""
"org.jivesoftware.smack.XMPPException","2",""
"org.apache.mina.core.session.IoSession","11",""
"org.apache.mina.filter.codec.ProtocolEncoderOutput","1",""
"org.apache.vysper.xmpp.delivery.StanzaRelay","11",""
"org.apache.vysper.xmpp.server.InternalSessionContext","5",""
"org.apache.vysper.xmpp.server.ServerRuntimeContext","29",""
"org.apache.vysper.xmpp.server.ServerFeatures","2",""
"org.apache.vysper.xmpp.protocol.StanzaBroker","12",""
"org.apache.vysper.xmpp.server.s2s.XMPPServerConnectorRegistry","2",""
"org.apache.vysper.xmpp.server.InternalServerRuntimeContext","2",""
"org.apache.vysper.xmpp.server.s2s.XMPPServerConnector","6",""
"org.apache.vysper.xmpp.modules.servicediscovery.collection.ServiceDiscoveryRequestListenerRegistry","1",""
"org.apache.vysper.xmpp.modules.servicediscovery.management.InfoRequestListener","2",""
"org.apache.vysper.xmpp.modules.servicediscovery.management.ServerInfoRequestListener","2",""
"org.apache.vysper.xmpp.modules.servicediscovery.management.ComponentInfoRequestListener","2",""
"org.apache.vysper.xmpp.modules.servicediscovery.management.ItemRequestListener","2",""
"org.apache.vysper.xmpp.server.SessionContext","18",""
"org.apache.vysper.xmpp.modules.extension.xep0049_privatedata.PrivateDataPersistenceManager","1",""
"org.apache.vysper.xmpp.modules.extension.xep0054_vcardtemp.VcardTempPersistenceManager","1",""
"org.apache.vysper.xmpp.authentication.AccountManagement","1",""
"org.apache.vysper.xmpp.protocol.SessionStateHolder","3",""
"org.apache.vysper.xmpp.writer.StanzaWriter","3",""
"org.apache.vysper.xmpp.modules.extension.xep0199_xmppping.XmppPingIQHandler","1",""
"org.apache.vysper.xmpp.modules.extension.xep0199_xmppping.XmppPingListener","1",""
"org.apache.vysper.xmpp.modules.extension.xep0199_xmppping.XmppPinger","3",""
"org.apache.vysper.xmpp.modules.servicediscovery.collection.ServiceCollector","1",""
"org.apache.vysper.xmpp.protocol.StanzaHandler","2",""
"org.apache.vysper.xmpp.stanza.Stanza","1",""
"org.apache.vysper.xmpp.addressing.Entity","1",""
"javax.net.ssl.SSLContext","3",""
"org.apache.vysper.xmpp.protocol.StanzaProcessor","6",""
"javax.servlet.ServletContext","4",""
"javax.servlet.ServletConfig","4",""
"org.eclipse.jetty.websocket.WebSocket.Connection","1",""
"org.apache.catalina.websocket.WsOutbound","1",""
"org.apache.vysper.xmpp.extension.xep0065_socks.Socks5ConnectionsRegistry","4",""
"org.apache.vysper.xmpp.extension.xep0124.BoshHandler","2",""
"javax.servlet.AsyncContext","6",""
"javax.servlet.AsyncEvent","1",""
"org.apache.vysper.xmpp.extension.xep0124.BoshStanzaUtils","1",""
"org.apache.vysper.xmpp.state.resourcebinding.ResourceRegistry","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.spi.ArchivedMessage","5",""
"org.apache.vysper.xmpp.stanza.MessageStanza","2",""
"org.apache.vysper.xmpp.protocol.StanzaHandlerInterceptorChain","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.query.QueryHandler","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.muc.MUCArchiveQueryHandler","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.user.UserArchiveQueryHandler","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.spi.MessageArchive","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.query.Query","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.query.X","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.query.QuerySet","1",""
"org.apache.vysper.xmpp.modules.extension.xep0313_mam.spi.ArchivedMessages","2",""
"org.superbiz.composed.rest.Messager","1",""
"com.google.common.base.Function","4",""
"jakarta.servlet.ServletContext","2",""
"org.springframework.mock.web.MockHttpServletRequest","5",""
"javax.ws.rs.ext.Providers","3",""
"javax.servlet.ServletConfig","3",""
"javax.servlet.http.HttpServletResponse","14",""
"javax.servlet.ServletContext","2",""
"javax.servlet.http.HttpServletRequest","14",""
"javax.servlet.FilterChain","2",""
"javax.ws.rs.core.MultivaluedMap","1",""
"javax.ws.rs.core.HttpHeaders","6",""
"javax.ws.rs.ext.ExceptionMapper","3",""
"java.util.Properties","1",""
"javax.servlet.http.HttpServletRequestWrapper","2",""
"javax.ws.rs.core.UriInfo","2",""
"javax.servlet.ServletInputStream","1",""
"java.awt.color.ColorSpace","2",""
"org.apache.xmlgraphics.image.codec.tiff.TIFFEncodeParam","3",""
"java.awt.image.RenderedImage","1",""
"org.apache.xmlgraphics.image.loader.ImageSource","3",""
"org.apache.xmlgraphics.image.loader.ImageContext","1",""
"java.io.InputStream","1",""
"java.io.Reader","1",""
"javax.xml.transform.stream.StreamSource","4",""
"javax.xml.transform.sax.SAXSource","3",""
"org.xml.sax.InputSource","1",""
"javax.imageio.stream.ImageInputStream","1",""
"javax.xml.transform.Source","2",""
"org.apache.xmlgraphics.ps.PSGenerator","1",""
"java.awt.image.BufferedImage","1",""
"java.awt.image.WritableRaster","1",""
"java.awt.image.DataBuffer","1",""
"jdk.javadoc.doclet.DocletEnvironment","1",""
"java.io.File","2",""
"javax.net.ssl.X509ExtendedTrustManager","1",""
"java.net.InetAddress","7",""
"java.net.Socket","6",""
"java.nio.channels.Selector","2",""
"java.nio.channels.SocketChannel","2",""
"io.netty.channel.Channel","2",""
"io.netty.channel.EventLoop","1",""
"io.netty.channel.ChannelId","1",""
"io.netty.channel.ChannelFuture","1",""
"io.netty.channel.ChannelHandlerContext","1",""
"io.netty.channel.ChannelPipeline","1",""
"io.netty.util.Attribute","1",""
"org.apache.jute.OutputArchive","1",""
"org.apache.jute.InputArchive","1",""
"java.io.BufferedOutputStream","2",""
"org.apache.jute.Record","2",""
"org.apache.jute.BinaryOutputArchive","1",""
"javax.servlet.ServletContext","6",""
"javax.servlet.http.HttpSession","4",""
"javax.servlet.http.HttpServletRequest","23",""
"org.apache.commons.chain2.Catalog<java.lang.String","java.lang.Object","org.apache.commons.chain2.cookbook.mailreader.MailReader>","1",""
"org.apache.commons.chain2.Command<java.lang.String","java.lang.Object","org.apache.commons.chain2.cookbook.mailreader.MailReader>","1",""
"javax.servlet.http.HttpServletResponse","3",""
"javax.servlet.ServletConfig","4",""
"java.lang.Object","2",""
"org.w3c.dom.Node","11",""
"java.util.Dictionary","1",""
"org.apache.commons.collections4.Predicate<T>","1",""
"org.apache.commons.compress.compressors.deflate64.HuffmanDecoder","1",""
"org.apache.commons.configuration2.Configuration","6",""
"org.apache.commons.configuration2.tree.TrackedNodeModel","1",""
"javax.sql.DataSource","4",""
"java.sql.ResultSet","17",""
"java.sql.Clob","2",""
"org.apache.commons.configuration2.interpol.Lookup","27",""
"org.apache.commons.configuration2.interpol.ConfigurationInterpolator","13",""
"javax.xml.parsers.DocumentBuilderFactory","1",""
"javax.xml.transform.TransformerFactory","1",""
"javax.xml.transform.Transformer","1",""
"javax.xml.transform.Source","1",""
"javax.xml.transform.Result","1",""
"org.apache.commons.configuration2.ConfigurationDecoder","6",""
"org.apache.commons.configuration2.event.EventListener<org.apache.commons.configuration2.event.ConfigurationEvent>","3",""
"org.apache.commons.configuration2.beanutils.BeanFactory","1",""
"org.apache.commons.configuration2.beanutils.BeanDeclaration","4",""
"org.apache.commons.configuration2.convert.ConversionHandler","2",""
"org.xml.sax.EntityResolver","3",""
"javax.xml.parsers.DocumentBuilder","3",""
"org.apache.commons.configuration2.convert.ListDelimiterHandler","8",""
"org.apache.commons.configuration2.tree.ExpressionEngine","9",""
"org.apache.commons.configuration2.reloading.ReloadingDetector","8",""
"org.apache.commons.configuration2.reloading.ReloadingController","4",""
"javax.naming.Context","2",""
"org.apache.commons.configuration2.builder.ConfigurationBuilder<org.apache.commons.configuration2.BaseHierarchicalConfiguration>","1",""
"org.apache.commons.configuration2.io.FileBased","3",""
"org.apache.commons.configuration2.builder.ReloadingDetectorFactory","5",""
"org.apache.commons.configuration2.io.FileSystem","21",""
"org.apache.commons.configuration2.io.FileLocationStrategy","12",""
"org.apache.commons.configuration2.builder.FileBasedConfigurationBuilder<>","1",""
"org.apache.commons.configuration2.io.FileHandler","3",""
"org.apache.commons.configuration2.io.ConfigurationLogger","2",""
"org.apache.commons.configuration2.builder.BuilderParameters","6",""
"org.apache.commons.configuration2.sync.Synchronizer","1",""
"org.apache.commons.configuration2.PropertiesConfiguration.IOFactory","4",""
"org.apache.commons.configuration2.ConfigurationConsumer<org.apache.commons.configuration2.ex.ConfigurationException>","3",""
"org.apache.commons.configuration2.builder.combined.ConfigurationDeclaration","1",""
"org.apache.commons.configuration2.event.EventListener<org.apache.commons.configuration2.event.Event>","3",""
"org.apache.commons.configuration2.builder.DefaultParametersHandler<org.apache.commons.configuration2.builder.BuilderParameters>","1",""
"org.apache.commons.configuration2.builder.DefaultParametersManager","7",""
"org.apache.commons.configuration2.builder.combined.ConfigurationBuilderProvider","9",""
"org.apache.commons.configuration2.builder.DefaultParametersHandler<org.apache.commons.configuration2.builder.fluent.XMLBuilderParameters>","1",""
"org.apache.commons.configuration2.convert.ValueTransformer","3",""
"T","1",""
"org.apache.commons.configuration2.io.TestFileHandler.FileBasedInputStreamSupportTestImpl","1",""
"org.apache.commons.logging.Log","8",""
"org.apache.commons.vfs2.FileObject","1",""
"org.apache.commons.vfs2.FileName","1",""
"org.apache.commons.configuration2.event.EventListener<org.apache.commons.configuration2.reloading.ReloadingEvent>","1",""
"java.io.File","5",""
"java.util.concurrent.ScheduledFuture<java.lang.Void>","1",""
"java.util.concurrent.ScheduledExecutorService","1",""
"java.util.concurrent.locks.ReadWriteLock","1",""
"java.util.concurrent.locks.Lock","1",""
"org.apache.commons.configuration2.tree.NodeKeyResolver<org.apache.commons.configuration2.tree.ImmutableNode>","3",""
"org.apache.commons.configuration2.tree.NodeHandler<org.apache.commons.configuration2.tree.ImmutableNode>","3",""
"org.apache.commons.configuration2.tree.InMemoryNodeModel","1",""
"org.apache.commons.configuration2.tree.InMemoryNodeModelSupport","1",""
"java.lang.Iterable<>","1",""
"org.apache.commons.configuration2.tree.ConfigurationNodeVisitor<org.apache.commons.configuration2.tree.ImmutableNode>","1",""
"org.apache.commons.configuration2.tree.xpath.XPathContextFactory","2",""
"org.apache.commons.jxpath.JXPathContext","1",""
"javax.servlet.FilterConfig","2",""
"com.mockobjects.servlet.MockHttpServletRequest","2",""
"com.mockobjects.servlet.MockServletContext","2",""
"java.io.Writer","5",""
"java.sql.Statement","10",""
"java.sql.PreparedStatement","3",""
"java.sql.DatabaseMetaData","1",""
"java.sql.CallableStatement","3",""
"java.sql.Connection","18",""
"java.sql.ParameterMetaData","2",""
"java.sql.ResultSetMetaData","4",""
"java.sql.Driver","1",""
"org.apache.commons.dbutils.QueryRunner","1",""
"org.apache.commons.dbutils.RowProcessor","2",""
"java.sql.SQLXML","1",""
"java.net.URL","1",""
"org.apache.commons.fileupload2.MockHttpServletRequest","1",""
"org.apache.hc.core5.http.HttpEntity","8",""
"java.io.OutputStream","3",""
"java.io.InputStream","6",""
"org.apache.hc.core5.pool.ConnPoolControl","2",""
"org.apache.hc.client5.http.impl.auth.TestHttpAuthenticator.CacheableAuthState","1",""
"org.apache.hc.client5.http.auth.CredentialsProvider","22",""
"org.apache.hc.client5.http.auth.AuthScheme","2",""
"org.apache.hc.client5.http.impl.auth.TestSystemDefaultCredentialsProvider.AuthenticatorDelegate","1",""
"org.apache.hc.core5.http.ClassicHttpResponse","16",""
"org.apache.hc.client5.http.io.HttpClientConnectionManager","3",""
"org.apache.hc.core5.http.impl.io.HttpRequestExecutor","2",""
"org.apache.hc.client5.http.classic.ExecChainHandler","1",""
"org.apache.hc.client5.http.routing.HttpRoutePlanner","2",""
"org.apache.hc.core5.http.config.Lookup<org.apache.hc.client5.http.cookie.CookieSpecFactory>","1",""
"org.apache.hc.core5.http.config.Lookup<org.apache.hc.client5.http.auth.AuthSchemeFactory>","1",""
"org.apache.hc.client5.http.cookie.CookieStore","2",""
"org.apache.hc.client5.http.config.RequestConfig","1",""
"java.io.Closeable","2",""
"org.apache.hc.core5.http.config.Lookup","3",""
"org.apache.hc.core5.http.protocol.HttpProcessor","2",""
"org.apache.hc.client5.http.AuthenticationStrategy","3",""
"org.apache.hc.client5.http.classic.ExecChain","12",""
"org.apache.hc.client5.http.classic.ExecRuntime","15",""
"org.apache.hc.core5.http.ClassicHttpRequest","1",""
